mode,episode,agent,success,steps,time_s,steps_to_success,spawn_dist,path_len,net_disp,tortuosity,spl,path_efficiency,min_dist,monotonic_frac,noop_frac,zflip_frac,depth_band_frac,final_dS,final_dtau,nc_file
gradient,6,1,False,53,53.0,,128.90647192958957,80.93122338499418,75.3164857460377,1.0745485876477165,0.0,nan,124.62142344354893,0.5471698113207547,0.0,0.0,0.33962264150943394,0.5383422579929729,0.01849789916539113,nonhydro_winter_run014.nc
gradient,7,0,False,3600,3600.0,,649.9576085366115,2370.289964730655,30.064888466645492,78.83914045981895,0.0,nan,629.883883208773,0.7547222222222222,0.0,0.0,1.0,2.4813644654110973,0.019380782053865064,nonhydro_winter_run029.nc
gradient,7,1,False,3600,3600.0,,65.07770211623993,1427.1502779735538,56.77119691062353,25.13863289196379,0.0,nan,22.244621102072937,0.5063888888888889,0.0,0.0,0.9777777777777777,0.36759667319081757,0.029113724633132776,nonhydro_winter_run029.nc
gradient,8,0,False,31,31.0,,54.922255120373855,38.318043685804504,31.732475458660804,1.2075340209660916,0.0,nan,33.666820938056595,1.0,0.0,0.0,0.0,1.5873244358874672,0.2676815509520283,nonhydro_winter_run022.nc
gradient,8,1,True,31,31.0,31,45.484082651021815,54.28180884111312,51.81659331606947,1.0475757931442229,0.8379249627468587,0.8379249627468587,2.484184784036938,0.9032258064516129,0.0,0.0,0.3548387096774194,0.140797720238929,0.01709252268132655,nonhydro_winter_run022.nc
gradient,9,0,False,3600,3600.0,,123.56788008557244,2940.313876317119,209.5300630318028,14.032897397977845,0.0,nan,4.373519468049511,0.6455555555555555,0.0,0.0,0.9686111111111111,0.33958289990754054,0.02216368330506424,nonhydro_winter_run013.nc
gradient,9,1,False,3600,3600.0,,486.9698892677832,343.021018135836,142.47017643203105,2.407668936238615,0.0,nan,404.79154722306794,0.9,0.0,0.0,0.9711111111111111,2.425440165472608,0.005610254094282507,nonhydro_winter_run013.nc
gradient,10,0,False,3600,3600.0,,328.4239012945333,2334.845807118927,86.14420327167686,27.103922474683742,0.0,nan,263.4411482770255,0.3611111111111111,0.0,0.0,0.9905555555555555,2.1989175827407266,0.024845257160113987,nonhydro_winter_run024.nc
gradient,10,1,False,3600,3600.0,,188.05555011905793,1788.6403971783475,37.68643092413011,47.46112468912798,0.0,nan,188.05555011905793,0.6505555555555556,0.0,0.0005017561465127947,0.9919444444444444,1.5375367995900362,0.026796582287062387,nonhydro_winter_run024.nc
gradient,11,0,True,126,126.0,126,55.705453423348295,100.30479511168328,69.09285576245482,1.4517390257617502,0.5553618185583618,0.5553618185583618,3.2579302192588786,0.9841269841269841,0.0,0.0,0.07936507936507936,0.1412684673737985,0.024702577909441303,nonhydro_winter_run005.nc
gradient,11,1,False,126,126.0,,46.089605378138195,122.21209106115042,81.25370468889166,1.504080232760861,0.0,nan,34.363020003172274,0.5238095238095238,0.0,0.012987012987012988,0.5238095238095238,0.43261096016306055,0.02562070147703166,nonhydro_winter_run005.nc
